substation,year,month,day,hour,consumption,date
FLORIDA,2023,1,2,12,-29.096381,2023-01-02
FLORIDA,2023,1,2,12,-37.513082,2023-01-02
FLORIDA,2023,1,2,12,6.292041,2023-01-02
FLORIDA,2023,1,2,12,16.616355,2023-01-02
CNAVIA,2023,1,2,12,-21.234943,2023-01-02
CHENA,2023,1,2,13,-164.261669,2023-01-02
BUIN,2023,1,2,13,87.019276,2023-01-02
BUIN,2023,1,2,13,-0.113527,2023-01-02
LOSALME,2023,1,2,13,35.24213,2023-01-02
LOSALME,2023,1,2,13,47.436221,2023-01-02
LOSALME,2023,1,2,13,23.102328,2023-01-02
BUIN,2023,1,2,13,-156.839284,2023-01-02
CHENA,2023,1,2,13,104.435368,2023-01-02
ELSALTO,2023,1,2,13,71.598397,2023-01-02
CHENA,2023,1,2,13,83.531226,2023-01-02
CHENA,2023,1,2,13,65.519267,2023-01-02
ELSALTO,2023,1,2,13,68.615121,2023-01-02
ELSALTO,2023,1,2,13,118.324202,2023-01-02
ELSALTO,2023,1,2,13,95.34011,2023-01-02
CNAVIA,2023,1,2,13,50.335484,2023-01-02
BUIN,2023,1,2,13,68.700808,2023-01-02
CHENA,2023,1,2,13,77.272145,2023-01-02
BUIN,2023,1,2,13,-0.230716,2023-01-02
LOSALME,2023,1,2,13,43.996748,2023-01-02
FLORIDA,2023,1,2,13,47.48402,2023-01-02
AJAHUEL,2023,1,2,13,-26.613541,2023-01-02
AJAHUEL,2023,1,2,13,-26.935301,2023-01-02
AJAHUEL,2023,1,2,13,100.612271,2023-01-02
AJAHUEL,2023,1,2,13,101.669665,2023-01-02
CNAVIA,2023,1,2,13,-3.668179,2023-01-02
CNAVIA,2023,1,2,13,0.001999,2023-01-02
CNAVIA,2023,1,2,13,60.82864,2023-01-02
CNAVIA,2023,1,2,13,69.188973,2023-01-02
CNAVIA,2023,1,2,13,63.367731,2023-01-02
FLORIDA,2023,1,2,13,50.384572,2023-01-02
CNAVIA,2023,1,2,13,-22.28252,2023-01-02
CNAVIA,2023,1,2,13,-19.917353,2023-01-02
FLORIDA,2023,1,2,13,13.964112,2023-01-02
FLORIDA,2023,1,2,13,2.921943,2023-01-02
FLORIDA,2023,1,2,13,-30.134194,2023-01-02
FLORIDA,2023,1,2,13,-15.92408,2023-01-02
FLORIDA,2023,1,2,13,-37.601239,2023-01-02
FLORIDA,2023,1,2,13,-37.283051,2023-01-02
CNAVIA,2023,1,2,13,52.9397,2023-01-02
LOSALME,2023,1,2,14,55.191436,2023-01-02
LOSALME,2023,1,2,14,41.734385,2023-01-02
BUIN,2023,1,2,14,70.823665,2023-01-02
BUIN,2023,1,2,14,90.882448,2023-01-02
BUIN,2023,1,2,14,-162.804444,2023-01-02
LOSALME,2023,1,2,14,18.279399,2023-01-02
LOSALME,2023,1,2,14,40.114369,2023-01-02
CHENA,2023,1,2,14,-174.882915,2023-01-02
ELSALTO,2023,1,2,14,76.516288,2023-01-02
CHENA,2023,1,2,14,85.952951,2023-01-02
CHENA,2023,1,2,14,84.133884,2023-01-02
CHENA,2023,1,2,14,66.567961,2023-01-02
ELSALTO,2023,1,2,14,73.331505,2023-01-02
ELSALTO,2023,1,2,14,128.090292,2023-01-02
ELSALTO,2023,1,2,14,104.28916,2023-01-02
CNAVIA,2023,1,2,14,52.870443,2023-01-02
BUIN,2023,1,2,14,-0.230716,2023-01-02
CHENA,2023,1,2,14,115.350684,2023-01-02
FLORIDA,2023,1,2,14,48.258905,2023-01-02
BUIN,2023,1,2,14,-0.113527,2023-01-02
FLORIDA,2023,1,2,14,-36.124184,2023-01-02
AJAHUEL,2023,1,2,14,-26.550265,2023-01-02
AJAHUEL,2023,1,2,14,-26.884955,2023-01-02
AJAHUEL,2023,1,2,14,105.073172,2023-01-02
AJAHUEL,2023,1,2,14,106.661186,2023-01-02
CNAVIA,2023,1,2,14,-4.299435,2023-01-02
CNAVIA,2023,1,2,14,0.064309,2023-01-02
CNAVIA,2023,1,2,14,62.572446,2023-01-02
CNAVIA,2023,1,2,14,71.049777,2023-01-02
FLORIDA,2023,1,2,14,51.330959,2023-01-02
CNAVIA,2023,1,2,14,61.349844,2023-01-02
CNAVIA,2023,1,2,14,-19.059304,2023-01-02
CNAVIA,2023,1,2,14,-16.849934,2023-01-02
FLORIDA,2023,1,2,14,11.477854,2023-01-02
FLORIDA,2023,1,2,14,-0.70012,2023-01-02
FLORIDA,2023,1,2,14,-30.555107,2023-01-02
FLORIDA,2023,1,2,14,-14.328864,2023-01-02
FLORIDA,2023,1,2,14,-36.700761,2023-01-02
CNAVIA,2023,1,2,14,73.000963,2023-01-02
LOSALME,2023,1,2,15,59.618814,2023-01-02
LOSALME,2023,1,2,15,45.040179,2023-01-02
BUIN,2023,1,2,15,71.923328,2023-01-02
BUIN,2023,1,2,15,93.020839,2023-01-02
BUIN,2023,1,2,15,-166.026795,2023-01-02
LOSALME,2023,1,2,15,13.782526,2023-01-02
LOSALME,2023,1,2,15,35.253194,2023-01-02
CHENA,2023,1,2,15,-179.830313,2023-01-02
ELSALTO,2023,1,2,15,80.691618,2023-01-02
CHENA,2023,1,2,15,89.762934,2023-01-02
CHENA,2023,1,2,15,85.68531,2023-01-02
CHENA,2023,1,2,15,67.489924,2023-01-02
ELSALTO,2023,1,2,15,77.364056,2023-01-02
ELSALTO,2023,1,2,15,132.884466,2023-01-02
ELSALTO,2023,1,2,15,109.673698,2023-01-02
CNAVIA,2023,1,2,15,54.745127,2023-01-02
BUIN,2023,1,2,15,-0.230716,2023-01-02
CHENA,2023,1,2,15,119.944225,2023-01-02
BUIN,2023,1,2,15,-0.113527,2023-01-02
FLORIDA,2023,1,2,15,48.217182,2023-01-02
FLORIDA,2023,1,2,15,-35.140874,2023-01-02
FLORIDA,2023,1,2,15,51.329798,2023-01-02
AJAHUEL,2023,1,2,15,-27.17989,2023-01-02
AJAHUEL,2023,1,2,15,-27.524856,2023-01-02
AJAHUEL,2023,1,2,15,106.941874,2023-01-02
AJAHUEL,2023,1,2,15,108.992801,2023-01-02
CNAVIA,2023,1,2,15,-0.129016,2023-01-02
CNAVIA,2023,1,2,15,61.49966,2023-01-02
CNAVIA,2023,1,2,15,70.505917,2023-01-02
CNAVIA,2023,1,2,15,-5.39759,2023-01-02
CNAVIA,2023,1,2,15,65.279436,2023-01-02
CNAVIA,2023,1,2,15,77.413789,2023-01-02
FLORIDA,2023,1,2,15,-10.747632,2023-01-02
FLORIDA,2023,1,2,15,-29.936402,2023-01-02
FLORIDA,2023,1,2,15,-3.530974,2023-01-02
FLORIDA,2023,1,2,15,-35.818218,2023-01-02
CNAVIA,2023,1,2,15,-13.394972,2023-01-02
CNAVIA,2023,1,2,15,-15.395274,2023-01-02
FLORIDA,2023,1,2,15,9.364437,2023-01-02
LOSALME,2023,1,2,16,11.859409,2023-01-02
BUIN,2023,1,2,16,70.957284,2023-01-02
BUIN,2023,1,2,16,-164.513374,2023-01-02
BUIN,2023,1,2,16,92.478446,2023-01-02
LOSALME,2023,1,2,16,32.524276,2023-01-02
LOSALME,2023,1,2,16,46.904671,2023-01-02
LOSALME,2023,1,2,16,61.113026,2023-01-02
CHENA,2023,1,2,16,-176.50166,2023-01-02
BUIN,2023,1,2,16,-0.113527,2023-01-02
CHENA,2023,1,2,16,90.001702,2023-01-02
CHENA,2023,1,2,16,82.602229,2023-01-02
CHENA,2023,1,2,16,64.602673,2023-01-02
ELSALTO,2023,1,2,16,80.960507,2023-01-02
ELSALTO,2023,1,2,16,77.514951,2023-01-02
ELSALTO,2023,1,2,16,132.503201,2023-01-02
ELSALTO,2023,1,2,16,109.797145,2023-01-02
CNAVIA,2023,1,2,16,57.012875,2023-01-02
CHENA,2023,1,2,16,120.732813,2023-01-02
BUIN,2023,1,2,16,-0.230716,2023-01-02
FLORIDA,2023,1,2,16,45.686428,2023-01-02
FLORIDA,2023,1,2,16,-30.340621,2023-01-02
AJAHUEL,2023,1,2,16,-19.642487,2023-01-02
AJAHUEL,2023,1,2,16,-20.006363,2023-01-02
AJAHUEL,2023,1,2,16,101.856224,2023-01-02
AJAHUEL,2023,1,2,16,103.688417,2023-01-02
CNAVIA,2023,1,2,16,-8.027032,2023-01-02
CNAVIA,2023,1,2,16,-12.558418,2023-01-02
CNAVIA,2023,1,2,16,62.474125,2023-01-02
CNAVIA,2023,1,2,16,72.664276,2023-01-02
FLORIDA,2023,1,2,16,48.956378,2023-01-02
CNAVIA,2023,1,2,16,67.807333,2023-01-02
FLORIDA,2023,1,2,16,-30.694056,2023-01-02
FLORIDA,2023,1,2,16,-10.054108,2023-01-02
FLORIDA,2023,1,2,16,-29.468141,2023-01-02
CNAVIA,2023,1,2,16,79.65963,2023-01-02
FLORIDA,2023,1,2,16,6.683142,2023-01-02
CNAVIA,2023,1,2,16,-14.170511,2023-01-02
CNAVIA,2023,1,2,16,-16.623687,2023-01-02
FLORIDA,2023,1,2,16,-5.911407,2023-01-02
LOSALME,2023,1,2,17,11.900999,2023-01-02
BUIN,2023,1,2,17,70.062124,2023-01-02
BUIN,2023,1,2,17,-162.316439,2023-01-02
BUIN,2023,1,2,17,91.174495,2023-01-02
LOSALME,2023,1,2,17,33.018118,2023-01-02
LOSALME,2023,1,2,17,46.79339,2023-01-02
LOSALME,2023,1,2,17,60.859012,2023-01-02
CHENA,2023,1,2,17,-173.98543,2023-01-02
ELSALTO,2023,1,2,17,80.283284,2023-01-02
CHENA,2023,1,2,17,88.915004,2023-01-02
CHENA,2023,1,2,17,81.61004,2023-01-02
CHENA,2023,1,2,17,63.057558,2023-01-02
BUIN,2023,1,2,17,-0.230716,2023-01-02
ELSALTO,2023,1,2,17,76.751684,2023-01-02
ELSALTO,2023,1,2,17,130.019897,2023-01-02
ELSALTO,2023,1,2,17,107.530097,2023-01-02
CNAVIA,2023,1,2,17,57.656178,2023-01-02
CHENA,2023,1,2,17,119.040619,2023-01-02
FLORIDA,2023,1,2,17,44.702921,2023-01-02
BUIN,2023,1,2,17,-0.113527,2023-01-02
FLORIDA,2023,1,2,17,-28.957211,2023-01-02
AJAHUEL,2023,1,2,17,-15.240507,2023-01-02
AJAHUEL,2023,1,2,17,-15.619632,2023-01-02
AJAHUEL,2023,1,2,17,98.742149,2023-01-02
AJAHUEL,2023,1,2,17,100.311117,2023-01-02
CNAVIA,2023,1,2,17,-7.07879,2023-01-02
CNAVIA,2023,1,2,17,-7.740806,2023-01-02
CNAVIA,2023,1,2,17,62.851976,2023-01-02
CNAVIA,2023,1,2,17,73.569304,2023-01-02
FLORIDA,2023,1,2,17,48.233279,2023-01-02
CNAVIA,2023,1,2,17,66.683402,2023-01-02
CNAVIA,2023,1,2,17,-22.1258,2023-01-02
CNAVIA,2023,1,2,17,-19.188904,2023-01-02
FLORIDA,2023,1,2,17,6.165812,2023-01-02
FLORIDA,2023,1,2,17,-6.303543,2023-01-02
FLORIDA,2023,1,2,17,-29.973634,2023-01-02
FLORIDA,2023,1,2,17,-10.823684,2023-01-02
FLORIDA,2023,1,2,17,-29.041878,2023-01-02
CNAVIA,2023,1,2,17,78.004392,2023-01-02
LOSALME,2023,1,2,18,59.815989,2023-01-02
LOSALME,2023,1,2,18,46.771968,2023-01-02
BUIN,2023,1,2,18,68.418234,2023-01-02
BUIN,2023,1,2,18,89.933786,2023-01-02
BUIN,2023,1,2,18,-159.439675,2023-01-02
LOSALME,2023,1,2,18,11.587047,2023-01-02
LOSALME,2023,1,2,18,32.480958,2023-01-02
CHENA,2023,1,2,18,-174.662319,2023-01-02
ELSALTO,2023,1,2,18,81.876646,2023-01-02
CHENA,2023,1,2,18,88.494111,2023-01-02
CHENA,2023,1,2,18,82.132617,2023-01-02
CHENA,2023,1,2,18,63.403083,2023-01-02
ELSALTO,2023,1,2,18,78.45173,2023-01-02
ELSALTO,2023,1,2,18,128.656746,2023-01-02
ELSALTO,2023,1,2,18,106.460623,2023-01-02
CNAVIA,2023,1,2,18,56.847361,2023-01-02
BUIN,2023,1,2,18,-0.230716,2023-01-02
CHENA,2023,1,2,18,118.670518,2023-01-02
BUIN,2023,1,2,18,-0.113527,2023-01-02
FLORIDA,2023,1,2,18,44.638671,2023-01-02
FLORIDA,2023,1,2,18,-28.175003,2023-01-02
FLORIDA,2023,1,2,18,47.992059,2023-01-02
AJAHUEL,2023,1,2,18,-13.83341,2023-01-02
AJAHUEL,2023,1,2,18,-14.190242,2023-01-02
AJAHUEL,2023,1,2,18,97.678779,2023-01-02
AJAHUEL,2023,1,2,18,98.972474,2023-01-02
CNAVIA,2023,1,2,18,2.093293,2023-01-02
CNAVIA,2023,1,2,18,60.61564,2023-01-02
CNAVIA,2023,1,2,18,73.10105,2023-01-02
CNAVIA,2023,1,2,18,-5.393218,2023-01-02
CNAVIA,2023,1,2,18,63.20626,2023-01-02
CNAVIA,2023,1,2,18,75.574787,2023-01-02
FLORIDA,2023,1,2,18,-10.983698,2023-01-02
FLORIDA,2023,1,2,18,-30.371247,2023-01-02
FLORIDA,2023,1,2,18,-6.899271,2023-01-02
FLORIDA,2023,1,2,18,-28.02205,2023-01-02
CNAVIA,2023,1,2,18,-15.70637,2023-01-02
CNAVIA,2023,1,2,18,-18.283222,2023-01-02
FLORIDA,2023,1,2,18,4.824551,2023-01-02
BUIN,2023,1,2,19,63.142907,2023-01-02
LOSALME,2023,1,2,19,5.231574,2023-01-02
BUIN,2023,1,2,19,-150.729391,2023-01-02
BUIN,2023,1,2,19,86.464942,2023-01-02
LOSALME,2023,1,2,19,25.659848,2023-01-02
LOSALME,2023,1,2,19,48.70115,2023-01-02
LOSALME,2023,1,2,19,61.328524,2023-01-02
CHENA,2023,1,2,19,-166.185077,2023-01-02
ELSALTO,2023,1,2,19,80.187729,2023-01-02
CHENA,2023,1,2,19,93.236923,2023-01-02
CHENA,2023,1,2,19,67.549034,2023-01-02
CHENA,2023,1,2,19,49.441034,2023-01-02
ELSALTO,2023,1,2,19,76.68384,2023-01-02
ELSALTO,2023,1,2,19,131.145757,2023-01-02
ELSALTO,2023,1,2,19,110.193118,2023-01-02
CNAVIA,2023,1,2,19,57.624437,2023-01-02
BUIN,2023,1,2,19,-0.113527,2023-01-02
CHENA,2023,1,2,19,124.698951,2023-01-02
BUIN,2023,1,2,19,-0.230716,2023-01-02
FLORIDA,2023,1,2,19,43.470183,2023-01-02
FLORIDA,2023,1,2,19,-24.368351,2023-01-02
AJAHUEL,2023,1,2,19,-12.627621,2023-01-02
AJAHUEL,2023,1,2,19,-13.012953,2023-01-02
AJAHUEL,2023,1,2,19,93.496579,2023-01-02
AJAHUEL,2023,1,2,19,95.071104,2023-01-02
CNAVIA,2023,1,2,19,-5.913763,2023-01-02
CNAVIA,2023,1,2,19,10.17619,2023-01-02
CNAVIA,2023,1,2,19,60.794737,2023-01-02
CNAVIA,2023,1,2,19,76.766227,2023-01-02
FLORIDA,2023,1,2,19,47.469832,2023-01-02
CNAVIA,2023,1,2,19,76.578561,2023-01-02
CNAVIA,2023,1,2,19,-57.918466,2023-01-02
CNAVIA,2023,1,2,19,-52.900486,2023-01-02
FLORIDA,2023,1,2,19,1.826428,2023-01-02
FLORIDA,2023,1,2,19,-9.449981,2023-01-02
FLORIDA,2023,1,2,19,-30.758146,2023-01-02
FLORIDA,2023,1,2,19,-11.506062,2023-01-02
FLORIDA,2023,1,2,19,-24.385452,2023-01-02
CNAVIA,2023,1,2,19,88.476301,2023-01-02
LOSALME,2023,1,2,20,60.045907,2023-01-02
LOSALME,2023,1,2,20,47.816413,2023-01-02
BUIN,2023,1,2,20,62.621291,2023-01-02
BUIN,2023,1,2,20,90.829308,2023-01-02
BUIN,2023,1,2,20,-154.567351,2023-01-02
LOSALME,2023,1,2,20,4.719742,2023-01-02
LOSALME,2023,1,2,20,25.753291,2023-01-02
CHENA,2023,1,2,20,-166.403218,2023-01-02
ELSALTO,2023,1,2,20,81.840254,2023-01-02
CHENA,2023,1,2,20,89.678895,2023-01-02
CHENA,2023,1,2,20,69.233113,2023-01-02
CHENA,2023,1,2,20,51.840018,2023-01-02
ELSALTO,2023,1,2,20,78.138774,2023-01-02
ELSALTO,2023,1,2,20,126.535064,2023-01-02
ELSALTO,2023,1,2,20,105.685076,2023-01-02
CNAVIA,2023,1,2,20,61.269202,2023-01-02
BUIN,2023,1,2,20,-0.230651,2023-01-02
CHENA,2023,1,2,20,124.580826,2023-01-02
FLORIDA,2023,1,2,20,46.800261,2023-01-02
BUIN,2023,1,2,20,-0.113527,2023-01-02
FLORIDA,2023,1,2,20,-26.345214,2023-01-02
AJAHUEL,2023,1,2,20,-20.090129,2023-01-02
AJAHUEL,2023,1,2,20,-20.457036,2023-01-02
AJAHUEL,2023,1,2,20,96.042505,2023-01-02
AJAHUEL,2023,1,2,20,97.661423,2023-01-02
CNAVIA,2023,1,2,20,-2.598203,2023-01-02
CNAVIA,2023,1,2,20,22.990479,2023-01-02
CNAVIA,2023,1,2,20,56.244034,2023-01-02
CNAVIA,2023,1,2,20,74.090699,2023-01-02
FLORIDA,2023,1,2,20,50.860266,2023-01-02
CNAVIA,2023,1,2,20,75.85707,2023-01-02
CNAVIA,2023,1,2,20,-66.804122,2023-01-02
CNAVIA,2023,1,2,20,-61.339143,2023-01-02
FLORIDA,2023,1,2,20,1.768576,2023-01-02
FLORIDA,2023,1,2,20,-9.244881,2023-01-02
FLORIDA,2023,1,2,20,-31.563284,2023-01-02
FLORIDA,2023,1,2,20,-13.129853,2023-01-02
FLORIDA,2023,1,2,20,-26.45859,2023-01-02
CNAVIA,2023,1,2,20,87.440639,2023-01-02
LOSALME,2023,1,2,21,57.816003,2023-01-02
LOSALME,2023,1,2,21,46.553559,2023-01-02
BUIN,2023,1,2,21,63.852097,2023-01-02
BUIN,2023,1,2,21,97.379041,2023-01-02
BUIN,2023,1,2,21,-162.321772,2023-01-02
LOSALME,2023,1,2,21,5.940244,2023-01-02
LOSALME,2023,1,2,21,26.549933,2023-01-02
CHENA,2023,1,2,21,-162.390965,2023-01-02
ELSALTO,2023,1,2,21,82.770063,2023-01-02
CHENA,2023,1,2,21,82.169534,2023-01-02
CHENA,2023,1,2,21,69.52509,2023-01-02
CHENA,2023,1,2,21,53.563173,2023-01-02
ELSALTO,2023,1,2,21,79.035507,2023-01-02
ELSALTO,2023,1,2,21,118.265507,2023-01-02
ELSALTO,2023,1,2,21,97.377923,2023-01-02
CNAVIA,2023,1,2,21,66.02964,2023-01-02
BUIN,2023,1,2,21,-0.230716,2023-01-02
CHENA,2023,1,2,21,121.455006,2023-01-02
BUIN,2023,1,2,21,-0.113527,2023-01-02
FLORIDA,2023,1,2,21,51.181174,2023-01-02
FLORIDA,2023,1,2,21,-28.35908,2023-01-02
FLORIDA,2023,1,2,21,54.632832,2023-01-02
AJAHUEL,2023,1,2,21,-33.614238,2023-01-02
AJAHUEL,2023,1,2,21,-33.961788,2023-01-02
AJAHUEL,2023,1,2,21,99.978069,2023-01-02
AJAHUEL,2023,1,2,21,102.08395,2023-01-02
CNAVIA,2023,1,2,21,37.719307,2023-01-02
CNAVIA,2023,1,2,21,53.729363,2023-01-02
CNAVIA,2023,1,2,21,71.181126,2023-01-02
CNAVIA,2023,1,2,21,-0.476932,2023-01-02
CNAVIA,2023,1,2,21,75.446057,2023-01-02
CNAVIA,2023,1,2,21,86.548374,2023-01-02
FLORIDA,2023,1,2,21,-15.412806,2023-01-02
FLORIDA,2023,1,2,21,-32.074301,2023-01-02
FLORIDA,2023,1,2,21,-8.431259,2023-01-02
FLORIDA,2023,1,2,21,-29.011977,2023-01-02
CNAVIA,2023,1,2,21,-80.245195,2023-01-02
CNAVIA,2023,1,2,21,-87.142613,2023-01-02
FLORIDA,2023,1,2,21,2.376262,2023-01-02
CHENA,2023,1,2,22,-169.547827,2023-01-02
BUIN,2023,1,2,22,-168.685476,2023-01-02
BUIN,2023,1,2,22,102.633093,2023-01-02
LOSALME,2023,1,2,22,16.16273,2023-01-02
LOSALME,2023,1,2,22,57.053296,2023-01-02
LOSALME,2023,1,2,22,69.32041,2023-01-02
LOSALME,2023,1,2,22,-6.787359,2023-01-02
CHENA,2023,1,2,22,133.560006,2023-01-02
BUIN,2023,1,2,22,64.971352,2023-01-02
CHENA,2023,1,2,22,67.991812,2023-01-02
CHENA,2023,1,2,22,50.37609,2023-01-02
ELSALTO,2023,1,2,22,95.78162,2023-01-02
ELSALTO,2023,1,2,22,91.948314,2023-01-02
ELSALTO,2023,1,2,22,132.612062,2023-01-02
ELSALTO,2023,1,2,22,109.442424,2023-01-02
CNAVIA,2023,1,2,22,68.807581,2023-01-02
BUIN,2023,1,2,22,-0.113527,2023-01-02
CHENA,2023,1,2,22,90.486978,2023-01-02
BUIN,2023,1,2,22,-0.230716,2023-01-02
CNAVIA,2023,1,2,22,87.327684,2023-01-02
FLORIDA,2023,1,2,22,56.545167,2023-01-02
AJAHUEL,2023,1,2,22,-36.692943,2023-01-02
AJAHUEL,2023,1,2,22,-37.040414,2023-01-02
AJAHUEL,2023,1,2,22,103.684671,2023-01-02
AJAHUEL,2023,1,2,22,106.27751,2023-01-02
CNAVIA,2023,1,2,22,-17.855013,2023-01-02
CNAVIA,2023,1,2,22,63.844024,2023-01-02
CNAVIA,2023,1,2,22,46.150362,2023-01-02
CNAVIA,2023,1,2,22,63.034789,2023-01-02
CNAVIA,2023,1,2,22,98.996416,2023-01-02
FLORIDA,2023,1,2,22,54.844033,2023-01-02
CNAVIA,2023,1,2,22,-91.063164,2023-01-02
CNAVIA,2023,1,2,22,-84.775904,2023-01-02
FLORIDA,2023,1,2,22,-5.050761,2023-01-02
FLORIDA,2023,1,2,22,-16.81051,2023-01-02
FLORIDA,2023,1,2,22,-33.496361,2023-01-02
FLORIDA,2023,1,2,22,-14.695727,2023-01-02
FLORIDA,2023,1,2,22,-24.411668,2023-01-02
FLORIDA,2023,1,2,22,-23.632164,2023-01-02
BUIN,2023,1,2,23,62.840303,2023-01-02
BUIN,2023,1,2,23,-163.858162,2023-01-02
BUIN,2023,1,2,23,99.917239,2023-01-02
LOSALME,2023,1,2,23,56.973065,2023-01-02
LOSALME,2023,1,2,23,70.651849,2023-01-02
LOSALME,2023,1,2,23,-12.820679,2023-01-02
CHENA,2023,1,2,23,-163.624683,2023-01-02
CHENA,2023,1,2,23,128.882241,2023-01-02
ELSALTO,2023,1,2,23,99.605838,2023-01-02
CHENA,2023,1,2,23,66.105951,2023-01-02
CHENA,2023,1,2,23,49.913763,2023-01-02
BUIN,2023,1,2,23,-0.230716,2023-01-02
ELSALTO,2023,1,2,23,95.829887,2023-01-02
ELSALTO,2023,1,2,23,132.65397,2023-01-02
ELSALTO,2023,1,2,23,110.428181,2023-01-02
CNAVIA,2023,1,2,23,68.97117,2023-01-02
BUIN,2023,1,2,23,-0.113527,2023-01-02
CHENA,2023,1,2,23,87.229664,2023-01-02
FLORIDA,2023,1,2,23,55.57835,2023-01-02
LOSALME,2023,1,2,23,9.706299,2023-01-02
FLORIDA,2023,1,2,23,-20.009707,2023-01-02
FLORIDA,2023,1,2,23,56.120264,2023-01-02
AJAHUEL,2023,1,2,23,-37.149188,2023-01-02
AJAHUEL,2023,1,2,23,99.543467,2023-01-02
AJAHUEL,2023,1,2,23,102.38605,2023-01-02
CNAVIA,2023,1,2,23,-26.606284,2023-01-02
CNAVIA,2023,1,2,23,62.322707,2023-01-02
CNAVIA,2023,1,2,23,40.628748,2023-01-02
CNAVIA,2023,1,2,23,58.080155,2023-01-02
CNAVIA,2023,1,2,23,101.452984,2023-01-02
AJAHUEL,2023,1,2,23,-36.801071,2023-01-02
CNAVIA,2023,1,2,23,-88.546875,2023-01-02
CNAVIA,2023,1,2,23,-82.820757,2023-01-02
FLORIDA,2023,1,2,23,-7.079577,2023-01-02
FLORIDA,2023,1,2,23,-19.494168,2023-01-02
FLORIDA,2023,1,2,23,-33.036641,2023-01-02
FLORIDA,2023,1,2,23,-16.172826,2023-01-02
FLORIDA,2023,1,2,23,-20.982961,2023-01-02
CNAVIA,2023,1,2,23,90.158691,2023-01-02
BUIN,2023,1,3,0,-150.849429,2023-01-03
BUIN,2023,1,3,0,92.072361,2023-01-03
LOSALME,2023,1,3,0,8.362842,2023-01-03
LOSALME,2023,1,3,0,51.300112,2023-01-03
LOSALME,2023,1,3,0,64.63318,2023-01-03
LOSALME,2023,1,3,0,-12.503023,2023-01-03
CHENA,2023,1,3,0,-147.803922,2023-01-03
CHENA,2023,1,3,0,115.907367,2023-01-03
ELSALTO,2023,1,3,0,95.098569,2023-01-03
CHENA,2023,1,3,0,57.503876,2023-01-03
CHENA,2023,1,3,0,48.891313,2023-01-03
ELSALTO,2023,1,3,0,91.614906,2023-01-03
ELSALTO,2023,1,3,0,123.964871,2023-01-03
ELSALTO,2023,1,3,0,103.094212,2023-01-03
CNAVIA,2023,1,3,0,67.326202,2023-01-03
BUIN,2023,1,3,0,-0.113527,2023-01-03
BUIN,2023,1,3,0,57.619054,2023-01-03
CHENA,2023,1,3,0,77.447034,2023-01-03
BUIN,2023,1,3,0,-0.230716,2023-01-03
CNAVIA,2023,1,3,0,59.163443,2023-01-03
FLORIDA,2023,1,3,0,55.390881,2023-01-03
FLORIDA,2023,1,3,0,53.343925,2023-01-03
AJAHUEL,2023,1,3,0,-41.261099,2023-01-03
AJAHUEL,2023,1,3,0,92.453677,2023-01-03
AJAHUEL,2023,1,3,0,95.801636,2023-01-03
CNAVIA,2023,1,3,0,-29.790948,2023-01-03
CNAVIA,2023,1,3,0,39.529048,2023-01-03
CNAVIA,2023,1,3,0,55.797409,2023-01-03
CNAVIA,2023,1,3,0,97.811475,2023-01-03
AJAHUEL,2023,1,3,0,-40.918475,2023-01-03
CNAVIA,2023,1,3,0,-101.366637,2023-01-03
CNAVIA,2023,1,3,0,88.557992,2023-01-03
FLORIDA,2023,1,3,0,-22.170203,2023-01-03
FLORIDA,2023,1,3,0,-16.61439,2023-01-03
FLORIDA,2023,1,3,0,-31.458478,2023-01-03
FLORIDA,2023,1,3,0,-19.939257,2023-01-03
FLORIDA,2023,1,3,0,-4.636593,2023-01-03
CNAVIA,2023,1,3,0,-94.88263,2023-01-03
FLORIDA,2023,1,3,0,-16.952034,2023-01-03
BUIN,2023,1,3,1,53.264891,2023-01-03
CHENA,2023,1,3,1,-131.788132,2023-01-03
BUIN,2023,1,3,1,-139.429333,2023-01-03
BUIN,2023,1,3,1,84.967263,2023-01-03
LOSALME,2023,1,3,1,43.62018,2023-01-03
LOSALME,2023,1,3,1,55.639114,2023-01-03
LOSALME,2023,1,3,1,-7.664522,2023-01-03
CHENA,2023,1,3,1,100.438674,2023-01-03
ELSALTO,2023,1,3,1,85.988953,2023-01-03
CHENA,2023,1,3,1,51.527285,2023-01-03
CHENA,2023,1,3,1,49.965951,2023-01-03
ELSALTO,2023,1,3,1,88.957175,2023-01-03
ELSALTO,2023,1,3,1,110.119562,2023-01-03
ELSALTO,2023,1,3,1,91.082284,2023-01-03
CNAVIA,2023,1,3,1,66.344868,2023-01-03
BUIN,2023,1,3,1,-0.113527,2023-01-03
BUIN,2023,1,3,1,-0.230716,2023-01-03
CHENA,2023,1,3,1,65.508811,2023-01-03
FLORIDA,2023,1,3,1,50.47168,2023-01-03
LOSALME,2023,1,3,1,11.008875,2023-01-03
FLORIDA,2023,1,3,1,-19.50799,2023-01-03
AJAHUEL,2023,1,3,1,-39.151589,2023-01-03
AJAHUEL,2023,1,3,1,81.857793,2023-01-03
AJAHUEL,2023,1,3,1,85.1801,2023-01-03
CNAVIA,2023,1,3,1,-25.986024,2023-01-03
CNAVIA,2023,1,3,1,56.752893,2023-01-03
CNAVIA,2023,1,3,1,39.663609,2023-01-03
CNAVIA,2023,1,3,1,53.355985,2023-01-03
CNAVIA,2023,1,3,1,88.444855,2023-01-03
