substation,year,month,day,hour,consumption
ELSALTO,2022,3,5,14,120.16509
ELSALTO,2022,3,5,15,112.711149
ELSALTO,2022,3,5,15,107.918425
ELSALTO,2022,3,5,15,164.474035
ELSALTO,2022,3,5,15,119.012063
ELSALTO,2022,3,5,16,116.615509
ELSALTO,2022,3,5,16,111.721287
ELSALTO,2022,3,5,16,146.468146
ELSALTO,2022,3,5,16,102.085201
ELSALTO,2022,3,5,17,117.704398
ELSALTO,2022,3,5,17,112.759954
ELSALTO,2022,3,5,17,141.72334
ELSALTO,2022,3,5,17,98.514285
ELSALTO,2022,3,5,18,115.944954
ELSALTO,2022,3,5,18,110.734787
ELSALTO,2022,3,5,18,137.487979
ELSALTO,2022,3,5,18,96.400479
ELSALTO,2022,3,5,19,117.592731
ELSALTO,2022,3,5,19,112.488843
ELSALTO,2022,3,5,19,133.961729
ELSALTO,2022,3,5,19,94.444062
ELSALTO,2022,3,5,20,116.023843
ELSALTO,2022,3,5,20,121.078843
ELSALTO,2022,3,5,20,130.550368
ELSALTO,2022,3,5,20,92.785062
ELSALTO,2022,3,5,21,123.374954
ELSALTO,2022,3,5,21,118.372732
ELSALTO,2022,3,5,21,133.772285
ELSALTO,2022,3,5,21,94.306257
ELSALTO,2022,3,5,22,122.499399
ELSALTO,2022,3,5,22,117.118287
ELSALTO,2022,3,5,22,144.992395
ELSALTO,2022,3,5,22,106.887535
ELSALTO,2022,3,5,23,116.053287
ELSALTO,2022,3,5,23,111.474787
ELSALTO,2022,3,5,23,136.993951
ELSALTO,2022,3,5,23,101.703229
ELSALTO,2022,3,6,0,110.024231
ELSALTO,2022,3,6,0,105.562731
ELSALTO,2022,3,6,0,124.780784
ELSALTO,2022,3,6,0,92.18284
ELSALTO,2022,3,6,1,103.507175
ELSALTO,2022,3,6,1,98.90662
ELSALTO,2022,3,6,1,110.53234
ELSALTO,2022,3,6,1,90.432506
ELSALTO,2022,3,6,2,93.631064
ELSALTO,2022,3,6,2,89.476064
ELSALTO,2022,3,6,2,98.704006
ELSALTO,2022,3,6,2,82.147701
ELSALTO,2022,3,6,3,90.522175
ELSALTO,2022,3,6,3,86.252314
ELSALTO,2022,3,6,3,94.340951
ELSALTO,2022,3,6,3,78.341979
ELSALTO,2022,3,6,4,87.604953
ELSALTO,2022,3,6,4,83.660117
ELSALTO,2022,3,6,4,91.886368
ELSALTO,2022,3,6,4,76.140812
ELSALTO,2022,3,6,5,85.835453
ELSALTO,2022,3,6,5,81.981062
ELSALTO,2022,3,6,5,90.035145
ELSALTO,2022,3,6,5,74.512562
ELSALTO,2022,3,6,6,84.597174
