substation,year,month,day,hour,consumption
BUIN,2022,3,6,4,-0.230716
BUIN,2022,3,6,4,-0.113527
BUIN,2022,3,6,5,42.029205
BUIN,2022,3,6,5,55.605032
BUIN,2022,3,6,5,-98.971521
BUIN,2022,3,6,5,-0.230716
BUIN,2022,3,6,5,-0.113527
BUIN,2022,3,6,6,40.834103
BUIN,2022,3,6,6,-96.003459
BUIN,2022,3,6,6,53.820629
BUIN,2022,3,6,6,-0.230716
BUIN,2022,3,6,6,-0.113527
BUIN,2022,3,6,7,39.966511
BUIN,2022,3,6,7,-94.245619
BUIN,2022,3,6,7,52.927842
BUIN,2022,3,6,7,-0.230716
BUIN,2022,3,6,7,-0.113527
BUIN,2022,3,6,8,-94.340998
BUIN,2022,3,6,8,52.886175
BUIN,2022,3,6,8,-0.113527
BUIN,2022,3,6,8,40.096331
BUIN,2022,3,6,8,-0.230716
BUIN,2022,3,6,9,54.104943
BUIN,2022,3,6,9,-0.113527
BUIN,2022,3,6,9,-97.064103
BUIN,2022,3,6,9,41.627247
BUIN,2022,3,6,9,-0.230716
BUIN,2022,3,6,10,47.547291
BUIN,2022,3,6,10,60.516272
BUIN,2022,3,6,10,-109.349447
BUIN,2022,3,6,10,-0.230716
BUIN,2022,3,6,10,-0.113527
BUIN,2022,3,6,11,52.461103
BUIN,2022,3,6,11,66.591137
BUIN,2022,3,6,11,-120.323491
BUIN,2022,3,6,11,-0.230716
BUIN,2022,3,6,11,-0.113527
BUIN,2022,3,6,12,56.506184
BUIN,2022,3,6,12,-129.890043
BUIN,2022,3,6,12,72.147439
BUIN,2022,3,6,12,-0.113527
BUIN,2022,3,6,12,-0.230716
BUIN,2022,3,6,13,59.297633
BUIN,2022,3,6,13,-137.414084
BUIN,2022,3,6,13,76.916848
BUIN,2022,3,6,13,-0.230716
BUIN,2022,3,6,13,-0.113527
BUIN,2022,3,6,14,66.045393
BUIN,2022,3,6,14,84.532361
BUIN,2022,3,6,14,-151.28482
BUIN,2022,3,6,14,-0.230716
BUIN,2022,3,6,14,-0.113527
BUIN,2022,3,6,15,66.626814
BUIN,2022,3,6,15,-153.250181
BUIN,2022,3,6,15,85.898593
BUIN,2022,3,6,15,-0.113527
BUIN,2022,3,6,15,-0.230716
BUIN,2022,3,6,16,64.134003
BUIN,2022,3,6,16,82.54138
BUIN,2022,3,6,16,-147.406424
BUIN,2022,3,6,16,-0.230716
BUIN,2022,3,6,16,-0.113527
BUIN,2022,3,6,17,62.413208
BUIN,2022,3,6,17,80.340988
BUIN,2022,3,6,17,-143.483269
BUIN,2022,3,6,17,-0.230716
BUIN,2022,3,6,17,-0.113527
BUIN,2022,3,6,18,61.380347
BUIN,2022,3,6,18,-141.221272
BUIN,2022,3,6,18,79.1119
BUIN,2022,3,6,18,-0.230716
BUIN,2022,3,6,18,-0.113527
BUIN,2022,3,6,19,-141.401043
BUIN,2022,3,6,19,79.41018
BUIN,2022,3,6,19,-0.113527
BUIN,2022,3,6,19,61.270873
BUIN,2022,3,6,19,-0.230716
BUIN,2022,3,6,20,62.383618
BUIN,2022,3,6,20,82.257814
BUIN,2022,3,6,20,-145.364564
BUIN,2022,3,6,20,-0.230716
BUIN,2022,3,6,20,-0.113527
BUIN,2022,3,6,21,68.794302
BUIN,2022,3,6,21,91.981812
BUIN,2022,3,6,21,-161.505516
BUIN,2022,3,6,21,-0.230716
BUIN,2022,3,6,21,-0.113527
